"schema_name","table_name","column_name","data_type","data_type_ext","nullable","default_value","primary_key","foreign_key","unique_key","check_contraint","computed_column_definition","comments"
dbo,Tor_Terms_of_Reference_tb,tor_created_date,datetime,datetime,N,"","","","","",,Tor created date
dbo,Tor_Terms_of_Reference_tb,tor_deleted_date,datetime,datetime,Y,"","","","","",,Tor deleted date
dbo,Tor_Terms_of_Reference_tb,tor_deleted_flag,bit,bit,N,('0'),"","","","",,Tor deleted flag
dbo,Tor_Terms_of_Reference_tb,tor_deliverables,text,text,Y,"","","","","",,Tor deliverables
dbo,Tor_Terms_of_Reference_tb,tor_duration,decimal,"decimal(15, 2)",Y,"","","","","",,Tor duration
dbo,Tor_Terms_of_Reference_tb,tor_duration_type,varchar,varchar(20),Y,"","","","","",,Tor duration type
dbo,Tor_Terms_of_Reference_tb,tor_education,text,text,Y,"","","","","",,Tor education
dbo,Tor_Terms_of_Reference_tb,tor_experience,text,text,Y,"","","","","",,Tor experience
dbo,Tor_Terms_of_Reference_tb,tor_headquarters_flag,bit,bit,Y,((0)),"","","","",,Tor headquarters flag
dbo,Tor_Terms_of_Reference_tb,tor_id,int,int,N,"",PK,"","","",,Tor id
dbo,Tor_Terms_of_Reference_tb,tor_idbdocs_number,varchar,varchar(45),Y,"","","","","",,Tor idbdocs number
dbo,Tor_Terms_of_Reference_tb,tor_is_lump_sum,bit,bit,Y,((0)),"","","","",,Tor is lump sum
dbo,Tor_Terms_of_Reference_tb,tor_keywords,varchar,varchar(1000),Y,"","","","","",,Tor keywords
dbo,Tor_Terms_of_Reference_tb,tor_location,text,text,Y,"","","","","",,Tor location
dbo,Tor_Terms_of_Reference_tb,tor_objectives,text,text,Y,"","","","","",,Tor objectives
dbo,Tor_Terms_of_Reference_tb,tor_payment_schedule,text,text,Y,"","","","","",,Tor payment schedule
dbo,Tor_Terms_of_Reference_tb,tor_post_of_duty_remote_flag,bit,bit,Y,((0)),"","","","",,Tor post of duty remote flag
dbo,Tor_Terms_of_Reference_tb,tor_skills,text,text,Y,"","","","","",,Tor skills
dbo,Tor_Terms_of_Reference_tb,tor_status,varchar,varchar(20),N,"","","","","",,Tor status
dbo,Tor_Terms_of_Reference_tb,tor_title,varchar,varchar(1000),N,"","","","","",,Tor title
dbo,Tor_Terms_of_Reference_tb,tor_type,varchar,varchar(20),N,"","","","","",,Tor type
dbo,Tor_Terms_of_Reference_tb,tor_updated_date,datetime,datetime,N,"","","","","",,Tor updated date
dbo,Tor_Terms_of_Reference_tb,unt_id_owner_unit,int,int,N,"","",FK,"","",,Unt id owner unit
dbo,Trc_Tor_Category_tb,cat_created_date,datetime,datetime,N,"","","","","",,Cat created date
dbo,Trc_Tor_Category_tb,cat_deleted_date,datetime,datetime,Y,"","","","","",,Cat deleted date
dbo,Trc_Tor_Category_tb,cat_deleted_flag,bit,bit,N,"","","","","",,Cat deleted flag
dbo,Trc_Tor_Category_tb,cat_id,int,int,N,"",PK,"","","",,Cat id
dbo,Trc_Tor_Category_tb,cat_name,varchar,varchar(1000),N,"","","","","",,Cat name
dbo,Trc_Tor_Category_tb,cat_updated_date,datetime,datetime,Y,"","","","","",,Cat updated date
dbo,Trc_Tor_Category_tb,dep_department,int,int,N,"","",FK,"","",,Dep department
dbo,Trc_Tor_Category_tb,lng_id,int,int,N,"","",FK,"","",,Lng id
dbo,Trc_Tor_Category_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Trc_Tor_Category_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Trc_Tor_Category_tb,per_id_updator,int,int,Y,"","",FK,"","",,Per id updator
dbo,Trs_Terms_of_Reference_Responsible_tb,per_id,int,int,N,"","",FK,"","",,Per id
dbo,Trs_Terms_of_Reference_Responsible_tb,tor_id,int,int,N,"","",FK,"","",,Tor id
dbo,Trs_Terms_of_Reference_Responsible_tb,trs_id,int,int,N,"",PK,"","","",,Trs id
dbo,Trs_Terms_of_Reference_Responsible_tb,trs_type,varchar,varchar(20),N,"","","","","",,Trs type
dbo,Trt_Travel_Authorization_Temporary_tb,trt_budget_org_unit,varchar,varchar(10),N,"","","","","",,Trt budget org unit
dbo,Trt_Travel_Authorization_Temporary_tb,trt_budget_org_unit_program,varchar,varchar(10),N,"","","","","",,Trt budget org unit program
dbo,Trt_Travel_Authorization_Temporary_tb,trt_cofinancing_percentage,decimal,"decimal(15, 2)",N,"","","","","",,Trt cofinancing percentage
dbo,Trt_Travel_Authorization_Temporary_tb,trt_expense_request_approval_date,datetime,datetime,Y,"","","","","",,Trt expense request approval date
dbo,Trt_Travel_Authorization_Temporary_tb,trt_expense_request_approver,varchar,varchar(800),Y,"","","","","",,Trt expense request approver
dbo,Trt_Travel_Authorization_Temporary_tb,trt_id,int,int,N,"","","","","",,Trt id
dbo,Trt_Travel_Authorization_Temporary_tb,trt_opus_code,varchar,varchar(10),N,"","","","","",,Trt opus code
dbo,Trt_Travel_Authorization_Temporary_tb,trt_opus_id,int,int,N,"","","","","",,Trt opus id
dbo,Trt_Travel_Authorization_Temporary_tb,trt_opus_name,varchar,varchar(8000),Y,"","","","","",,Trt opus name
dbo,Trt_Travel_Authorization_Temporary_tb,trt_opus_program,varchar,varchar(800),N,"","","","","",,Trt opus program
dbo,Trt_Travel_Authorization_Temporary_tb,trt_purpose,varchar,varchar(8000),Y,"","","","","",,Trt purpose
dbo,Trt_Travel_Authorization_Temporary_tb,trt_request_name,varchar,varchar(8000),Y,"","","","","",,Trt request name
dbo,Trt_Travel_Authorization_Temporary_tb,trt_ta_id,varchar,varchar(10),N,"","","","","",,Trt ta id
dbo,Trt_Travel_Authorization_Temporary_tb,trt_total_actual_expenses,decimal,"decimal(15, 5)",N,"","","","","",,Trt total actual expenses
dbo,Trt_Travel_Authorization_Temporary_tb,trt_total_actual_ticket,decimal,"decimal(15, 5)",N,"","","","","",,Trt total actual ticket
dbo,Trt_Travel_Authorization_Temporary_tb,trt_total_estimated_expenses,decimal,"decimal(15, 5)",N,"","","","","",,Trt total estimated expenses
dbo,Trt_Travel_Authorization_Temporary_tb,trt_total_estimated_ticket,decimal,"decimal(15, 5)",N,"","","","","",,Trt total estimated ticket
dbo,Trt_Travel_Authorization_Temporary_tb,trt_travel_request_approval_date,datetime,datetime,Y,"","","","","",,Trt travel request approval date
dbo,Trt_Travel_Authorization_Temporary_tb,trt_travel_request_approver,varchar,varchar(800),Y,"","","","","",,Trt travel request approver
dbo,Trt_Travel_Authorization_Temporary_tb,trt_unit_id,varchar,varchar(10),N,"","","","","",,Trt unit id
dbo,Trt_Travel_Authorization_Temporary_tb,trt_user_first_name,varchar,varchar(800),N,"","","","","",,Trt user first name
dbo,Trt_Travel_Authorization_Temporary_tb,trt_user_full_name,varchar,varchar(800),N,"","","","","",,Trt user full name
dbo,Trt_Travel_Authorization_Temporary_tb,trt_user_last_name,varchar,varchar(800),N,"","","","","",,Trt user last name
dbo,Trt_Travel_Authorization_Temporary_tb,trt_user_pcmail,varchar,varchar(200),N,"","","","","",,Trt user pcmail
dbo,Trt_Travel_Authorization_Temporary_tb,trt_vendor_number,int,int,Y,"","","","","",,Trt vendor number
dbo,Trv_Travel_Authorization_tb,bio_id_perdiem,int,int,Y,"","","","","",,Bio id perdiem
dbo,Trv_Travel_Authorization_tb,bio_id_transportation,int,int,Y,"","","","","",,Bio id transportation
dbo,Trv_Travel_Authorization_tb,bou_id_budget_org_unit,int,int,Y,"","","","","",,Bou id budget org unit
dbo,Trv_Travel_Authorization_tb,kna_id_activity,int,int,Y,"","",FK,"","",,Kna id activity
dbo,Trv_Travel_Authorization_tb,ops_id_opus,int,int,Y,"","","","","",,Ops id opus
dbo,Trv_Travel_Authorization_tb,out_id_outcome,int,int,Y,"","","","","",,Out id outcome
dbo,Trv_Travel_Authorization_tb,per_id_assigner,int,int,Y,"","",FK,"","",,Per id assigner
dbo,Trv_Travel_Authorization_tb,trv_assigned_date,datetime,datetime,Y,"","","","","",,Trv assigned date
dbo,Trv_Travel_Authorization_tb,trv_assigned_flag,bit,bit,N,((0)),"","","","",,Trv assigned flag
dbo,Trv_Travel_Authorization_tb,trv_cofinancing_percentage,decimal,"decimal(15, 2)",N,"","","","","",,Trv cofinancing percentage
dbo,Trv_Travel_Authorization_tb,trv_expense_request_approval_date,datetime,datetime,Y,"","","","","",,Trv expense request approval date
dbo,Trv_Travel_Authorization_tb,trv_id,int,int,N,"","","","","",,Trv id
dbo,Trv_Travel_Authorization_tb,trv_ignore_flag,bit,bit,N,((0)),"","","","",,Trv ignore flag
dbo,Trv_Travel_Authorization_tb,trv_purpose,varchar,varchar(800),Y,"","","","","",,Trv purpose
dbo,Trv_Travel_Authorization_tb,trv_request_name,varchar,varchar(200),Y,"","","","","",,Trv request name
dbo,Trv_Travel_Authorization_tb,trv_ta_id,varchar,varchar(10),N,"","","","","",,Trv ta id
dbo,Trv_Travel_Authorization_tb,trv_total_actual_expenses,decimal,"decimal(15, 5)",N,"","","","","",,Trv total actual expenses
dbo,Trv_Travel_Authorization_tb,trv_total_actual_ticket,decimal,"decimal(15, 5)",N,"","","","","",,Trv total actual ticket
dbo,Trv_Travel_Authorization_tb,trv_total_estimated_expenses,decimal,"decimal(15, 5)",N,"","","","","",,Trv total estimated expenses
dbo,Trv_Travel_Authorization_tb,trv_total_estimated_ticket,decimal,"decimal(15, 5)",N,"","","","","",,Trv total estimated ticket
dbo,Trv_Travel_Authorization_tb,trv_travel_request_approval_date,datetime,datetime,Y,"","","","","",,Trv travel request approval date
dbo,Trv_Travel_Authorization_tb,trv_warn_flag,bit,bit,N,((0)),"","","","",,Trv warn flag
dbo,Trv_Travel_Authorization_tb,usr_id_expense_approver,int,int,Y,"","",FK,"","",,Usr id expense approver
dbo,Trv_Travel_Authorization_tb,usr_id_travel_approver,int,int,Y,"","",FK,"","",,Usr id travel approver
dbo,Trv_Travel_Authorization_tb,usr_id_traveler,int,int,Y,"","","","","",,Usr id traveler
dbo,Tsc_Tor_Subcategory_tb,cat_id,int,int,N,"","",FK,"","",,Cat id
dbo,Tsc_Tor_Subcategory_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Tsc_Tor_Subcategory_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Tsc_Tor_Subcategory_tb,per_id_updator,int,int,Y,"","",FK,"","",,Per id updator
dbo,Tsc_Tor_Subcategory_tb,sca_created_date,datetime,datetime,N,"","","","","",,Sca created date
dbo,Tsc_Tor_Subcategory_tb,sca_deleted_date,datetime,datetime,Y,"","","","","",,Sca deleted date
dbo,Tsc_Tor_Subcategory_tb,sca_deleted_flag,bit,bit,N,"","","","","",,Sca deleted flag
dbo,Tsc_Tor_Subcategory_tb,sca_id,int,int,N,"",PK,"","","",,Sca id
dbo,Tsc_Tor_Subcategory_tb,sca_name,varchar,varchar(1000),N,"","","","","",,Sca name
dbo,Tsc_Tor_Subcategory_tb,sca_updated_date,datetime,datetime,Y,"","","","","",,Sca updated date
dbo,Tth_Ticket_Thread_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Tth_Ticket_Thread_tb,tck_id_ticket,int,int,N,"","",FK,"","",,Tck id ticket
dbo,Tth_Ticket_Thread_tb,tth_created_date,datetime,datetime,N,"","","","","",,Tth created date
dbo,Tth_Ticket_Thread_tb,tth_description,text,text,N,"","","","","",,Tth description
dbo,Tth_Ticket_Thread_tb,tth_id,int,int,N,"",PK,"","","",,Tth id
dbo,Tth_Ticket_Thread_tb,tth_order,int,int,N,((1)),"","","","",,Tth order
dbo,Txg_Taxonomy_Genealogy_tb,lng_language_id,int,int,Y,"","",FK,"","",,Lng language id
dbo,Txg_Taxonomy_Genealogy_tb,tax_predecessor_id,int,int,Y,"","",FK,"","",,Tax predecessor id
dbo,Txg_Taxonomy_Genealogy_tb,tax_sucessor_id,int,int,Y,"","",FK,"","",,Tax sucessor id
dbo,Txg_Taxonomy_Genealogy_tb,tax_target_id,int,int,N,"","",FK,"","",,Tax target id
dbo,Txg_Taxonomy_Genealogy_tb,txg_active_flag,bit,bit,N,"","","","","",,Txg active flag
dbo,Txg_Taxonomy_Genealogy_tb,txg_id,int,int,N,"",PK,"","","",,Txg id
dbo,Uac_Unplanned_Activity_tb,ops_id_opus,int,int,N,"","",FK,"","",,Ops id opus
dbo,Uac_Unplanned_Activity_tb,per_id_creator,int,int,Y,"","",FK,"","",,Per id creator
dbo,Uac_Unplanned_Activity_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Uac_Unplanned_Activity_tb,tax_id_presentation_type,int,int,N,"","",FK,"","",,Tax id presentation type
dbo,Uac_Unplanned_Activity_tb,tax_id_priority,int,int,N,"","",FK,"","",,Tax id priority
dbo,Uac_Unplanned_Activity_tb,uac_comments,varchar,varchar(8000),N,"","","","","",,Uac comments
dbo,Uac_Unplanned_Activity_tb,uac_created_date,datetime,datetime,N,"","","","","",,Uac created date
dbo,Uac_Unplanned_Activity_tb,uac_deleted_date,datetime,datetime,Y,"","","","","",,Uac deleted date
dbo,Uac_Unplanned_Activity_tb,uac_deliverables,varchar,varchar(8000),N,"","","","","",,Uac deliverables
dbo,Uac_Unplanned_Activity_tb,uac_detailed_target,varchar,varchar(8000),N,"","","","","",,Uac detailed target
dbo,Uac_Unplanned_Activity_tb,uac_estimated_participant,int,int,N,"","","","","",,Uac estimated participant
dbo,Uac_Unplanned_Activity_tb,uac_id,int,int,N,"",PK,"","","",,Uac id
dbo,Uac_Unplanned_Activity_tb,uac_knl_percentage,decimal,"decimal(15, 2)",Y,"","","","","",,Uac knl percentage
dbo,Uac_Unplanned_Activity_tb,uac_name,varchar,varchar(800),N,"","","","","",,Uac name
dbo,Uac_Unplanned_Activity_tb,uac_other_entity,varchar,varchar(800),Y,"","","","","",,Uac other entity
dbo,Uac_Unplanned_Activity_tb,uac_other_percentage,decimal,"decimal(15, 2)",Y,"","","","","",,Uac other percentage
dbo,Uac_Unplanned_Activity_tb,uac_status_code,varchar,varchar(50),N,"","","","","",,Uac status code
dbo,Uac_Unplanned_Activity_tb,uac_unit_percentage,decimal,"decimal(15, 2)",Y,"","","","","",,Uac unit percentage
dbo,Uac_Unplanned_Activity_tb,upd_id_unplanned_deliverable,int,int,N,"","",FK,"","",,Upd id unplanned deliverable
dbo,Uao_Unplanned_Activity_Other_Resource_tb,tax_id,int,int,Y,"","",FK,"","",,Tax id
dbo,Uao_Unplanned_Activity_Other_Resource_tb,uac_id,int,int,Y,"","",FK,"","",,Uac id
dbo,Uao_Unplanned_Activity_Other_Resource_tb,uao_id,int,int,N,"",PK,"","","",,Uao id
dbo,Uao_Unplanned_Activity_Other_Resource_tb,uao_other,varchar,varchar(200),Y,"","","","","",,Uao other
dbo,Uao_Unplanned_Activity_Other_Resource_tb,uao_provided_by,char,char(1),N,"","","","","",,Uao provided by
dbo,Uap_Unit_Assigned_Person_tb,per_id_person,int,int,Y,"","",FK,"","",,Per id person
dbo,Uap_Unit_Assigned_Person_tb,tax_id_type,int,int,Y,"","",FK,"","",,Tax id type
dbo,Uap_Unit_Assigned_Person_tb,uap_active_flag,bit,bit,N,"","","","","",,Uap active flag
dbo,Uap_Unit_Assigned_Person_tb,uap_end_date,datetime,datetime,Y,"","","","","",,Uap end date
dbo,Uap_Unit_Assigned_Person_tb,uap_id,int,int,N,"",PK,"","","",,Uap id
dbo,Uap_Unit_Assigned_Person_tb,uap_person_type,int,int,Y,"","","","","",,Uap person type
dbo,Uap_Unit_Assigned_Person_tb,uap_start_date,datetime,datetime,N,"","","","","",,Uap start date
dbo,Uap_Unit_Assigned_Person_tb,unt_id,int,int,Y,"","",FK,"","",,Unt id
dbo,Udi_Unplanned_Deliverable_Budget_Item_tb,tax_id,int,int,Y,"","",FK,"","",,Tax id
dbo,Udi_Unplanned_Deliverable_Budget_Item_tb,uac_id,int,int,Y,"","",FK,"","",,Uac id
dbo,Udi_Unplanned_Deliverable_Budget_Item_tb,udi_id,int,int,N,"",PK,"","","",,Udi id
dbo,Udi_Unplanned_Deliverable_Budget_Item_tb,udi_item_cost,decimal,"decimal(15, 2)",N,"","","","","",,Udi item cost
dbo,Ufa_Unplanned_Flow_Action_tb,fsa_id,int,int,N,"",PK,FK,"","",,Fsa id
dbo,Ufa_Unplanned_Flow_Action_tb,upd_id,int,int,N,"",PK,FK,"","",,Upd id
dbo,Unt_Unit_tb,dep_id_department,int,int,Y,"","",FK,"","",,Dep id department
dbo,Unt_Unit_tb,unt_active_date,datetime,datetime,Y,"","","","","",,Unt active date
dbo,Unt_Unit_tb,unt_active_flag,bit,bit,N,"","","","","",,Unt active flag
dbo,Unt_Unit_tb,unt_cost_center,varchar,varchar(25),Y,"","","","","",,Unt cost center
dbo,Unt_Unit_tb,unt_id,int,int,N,"",PK,"","","",,Unt id
dbo,Unt_Unit_tb,unt_id_parent,int,int,Y,"","",FK,"","",,Unt id parent
dbo,Unt_Unit_tb,unt_inactive_date,datetime,datetime,Y,"","","","","",,Unt inactive date
dbo,Unt_Unit_tb,unt_name,varchar,varchar(10),N,"","","","","",,Unt name
dbo,Unt_Unit_tb,unt_plan_allowed,bit,bit,N,((0)),"","","","",,Unt plan allowed
dbo,Unt_Unit_tb_jp,dep_id_department,int,int,Y,"","",FK,"","",,Dep id department
dbo,Unt_Unit_tb_jp,unt_active_date,datetime,datetime,Y,"","","","","",,Unt active date
dbo,Unt_Unit_tb_jp,unt_active_flag,bit,bit,N,"","","","","",,Unt active flag
dbo,Unt_Unit_tb_jp,unt_cost_center,varchar,varchar(25),Y,"","","","","",,Unt cost center
dbo,Unt_Unit_tb_jp,unt_id,int,int,N,"",PK,"","","",,Unt id
dbo,Unt_Unit_tb_jp,unt_id_parent,int,int,Y,"","",FK,"","",,Unt id parent
dbo,Unt_Unit_tb_jp,unt_inactive_date,datetime,datetime,Y,"","","","","",,Unt inactive date
dbo,Unt_Unit_tb_jp,unt_name,varchar,varchar(10),N,"","","","","",,Unt name
dbo,Unt_Unit_tb_jp,unt_plan_allowed,bit,bit,N,"","","","","",,Unt plan allowed
dbo,Upd_Unplanned_Deliverable_tb,flw_id,int,int,N,"","",FK,"","",,Flw id
dbo,Upd_Unplanned_Deliverable_tb,per_id_creator,int,int,Y,"","",FK,"","",,Per id creator
dbo,Upd_Unplanned_Deliverable_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Upd_Unplanned_Deliverable_tb,tax_id_type,int,int,Y,"","",FK,"","",,Tax id type
dbo,Upd_Unplanned_Deliverable_tb,unt_id,int,int,Y,"","",FK,"","",,Unt id
dbo,Upd_Unplanned_Deliverable_tb,upd_activities,varchar,varchar(8000),N,"","","","","",,Upd activities
dbo,Upd_Unplanned_Deliverable_tb,upd_comments,varchar,varchar(8000),N,"","","","","",,Upd comments
dbo,Upd_Unplanned_Deliverable_tb,upd_created_date,datetime,datetime,N,"","","","","",,Upd created date
dbo,Upd_Unplanned_Deliverable_tb,upd_deleted_date,char,char(18),Y,"","","","","",,Upd deleted date
dbo,Upd_Unplanned_Deliverable_tb,upd_deliverables,varchar,varchar(8000),N,"","","","","",,Upd deliverables
dbo,Upd_Unplanned_Deliverable_tb,upd_evaluation,varchar,varchar(8000),N,"","","","","",,Upd evaluation
dbo,Upd_Unplanned_Deliverable_tb,upd_flow_status_code,varchar,varchar(20),N,"","","","","",,Upd flow status code
dbo,Upd_Unplanned_Deliverable_tb,upd_id,int,int,N,"",PK,"","","",,Upd id
dbo,Upd_Unplanned_Deliverable_tb,upd_justification,varchar,varchar(8000),N,"","","","","",,Upd justification
dbo,Upd_Unplanned_Deliverable_tb,upd_name,varchar,varchar(800),N,"","","","","",,Upd name
dbo,Upd_Unplanned_Deliverable_tb,upd_objectives,varchar,varchar(8000),N,"","","","","",,Upd objectives
dbo,Upd_Unplanned_Deliverable_tb,upd_partners,varchar,varchar(8000),N,"","","","","",,Upd partners
dbo,Upd_Unplanned_Deliverable_tb,upd_requirements,varchar,varchar(8000),N,"","","","","",,Upd requirements
dbo,user_temp,pcmail,varchar,varchar(100),Y,"","","","","",,Pcmail
dbo,users_success_factors_tb,Active,varchar,varchar(150),Y,"","","","","",,Active
dbo,users_success_factors_tb,Address,varchar,varchar(150),Y,"","","","","",,Address
dbo,users_success_factors_tb,City,varchar,varchar(150),Y,"","","","","",,City
dbo,users_success_factors_tb,Comments,varchar,varchar(150),Y,"","","","","",,Comments
dbo,users_success_factors_tb,Country,varchar,varchar(150),Y,"","","","","",,Country
dbo,users_success_factors_tb,DepartmentDescription,varchar,varchar(150),Y,"","","","","",,Departmentdescription
dbo,users_success_factors_tb,DepartmentID,varchar,varchar(150),Y,"","","","","",,Departmentid
dbo,users_success_factors_tb,Description,varchar,varchar(150),Y,"","","","","",,Description
dbo,users_success_factors_tb,DomainDescription,varchar,varchar(150),Y,"","","","","",,Domaindescription
dbo,users_success_factors_tb,DomainID,varchar,varchar(150),Y,"","","","","",,Domainid
dbo,users_success_factors_tb,EmailAddress,varchar,varchar(150),Y,"","","","","",,Emailaddress
dbo,users_success_factors_tb,EmployeeStatus,varchar,varchar(150),Y,"","","","","",,Employeestatus
dbo,users_success_factors_tb,EmployeeType,varchar,varchar(150),Y,"","","","","",,Employeetype
dbo,users_success_factors_tb,FirstName,varchar,varchar(350),Y,"","","","","",,Firstname
dbo,users_success_factors_tb,HireDate,varchar,varchar(150),Y,"","","","","",,Hiredate
dbo,users_success_factors_tb,JobCodeDescription,varchar,varchar(150),Y,"","","","","",,Jobcodedescription
dbo,users_success_factors_tb,JobCodeID,varchar,varchar(150),Y,"","","","","",,Jobcodeid
dbo,users_success_factors_tb,JobLocationDescription,varchar,varchar(350),Y,"","","","","",,Joblocationdescription
dbo,users_success_factors_tb,JobLocationID,varchar,varchar(150),Y,"","","","","",,Joblocationid
dbo,users_success_factors_tb,Label,varchar,varchar(150),Y,"","","","","",,Label
dbo,users_success_factors_tb,LastName,varchar,varchar(350),Y,"","","","","",,Lastname
dbo,users_success_factors_tb,MI,varchar,varchar(5),Y,"","","","","",,Mi
dbo,users_success_factors_tb,RegistrationCode,varchar,varchar(150),Y,"","","","","",,Registrationcode
dbo,users_success_factors_tb,ResumeLocation,varchar,varchar(150),Y,"","","","","",,Resumelocation
dbo,users_success_factors_tb,State,varchar,varchar(150),Y,"","","","","",,State
dbo,users_success_factors_tb,SupervisorFirstName,varchar,varchar(350),Y,"","","","","",,Supervisorfirstname
dbo,users_success_factors_tb,SupervisorID,varchar,varchar(150),Y,"","","","","",,Supervisorid
dbo,users_success_factors_tb,SupervisorLastName,varchar,varchar(350),Y,"","","","","",,Supervisorlastname
dbo,users_success_factors_tb,SupervisorMiddleInitial,varchar,varchar(150),Y,"","","","","",,Supervisormiddleinitial
dbo,users_success_factors_tb,TerminationDate,varchar,varchar(150),Y,"","","","","",,Terminationdate
dbo,users_success_factors_tb,UserID,bigint,bigint,Y,"","","","","",,Userid
dbo,users_success_factors_tb,Value,varchar,varchar(150),Y,"","","","","",,Value
dbo,users_success_factors_tb,ZipCode,varchar,varchar(150),Y,"","","","","",,Zipcode
dbo,Usr_User_tb,lng_id_preferred_language,int,int,N,"","",FK,"","",,Lng id preferred language
dbo,Usr_User_tb,per_id_person,int,int,N,"","",FK,"","",,Per id person
dbo,Usr_User_tb,per_id_supervisor,int,int,Y,"","",FK,"","",,Per id supervisor
dbo,Usr_User_tb,unt_id_unit,int,int,N,"","",FK,"","",,Unt id unit
dbo,Usr_User_tb,usr_active_flag,bit,bit,N,"","","","","",,Usr active flag
dbo,Usr_User_tb,usr_card_num,varchar,varchar(8),Y,"","","","","",,Usr card num
dbo,Usr_User_tb,usr_career_path,varchar,varchar(60),Y,"","","","","",,Usr career path
dbo,Usr_User_tb,usr_career_track,varchar,varchar(60),Y,"","","","","",,Usr career track
dbo,Usr_User_tb,usr_contract_type,varchar,varchar(3),Y,"","","","","",,Usr contract type
dbo,Usr_User_tb,usr_employee_id,varchar,varchar(50),N,"","","","","",,Usr employee id
dbo,Usr_User_tb,usr_entry_date,datetime,datetime,N,"","","","","",,Usr entry date
dbo,Usr_User_tb,usr_grade,varchar,varchar(10),Y,"","","","","",,Usr grade
dbo,Usr_User_tb,usr_id,int,int,N,"",PK,"","","",,Usr id
dbo,Usr_User_tb,usr_left_date,datetime,datetime,Y,"","","","","",,Usr left date
dbo,Usr_User_tb,usr_payment_type,varchar,varchar(10),Y,"","","","","",,Usr payment type
