"schema_name","view_name","column_name","data_type","data_type_ext","nullable","comments"
dbo,OUT_GENERAL_SERVICE_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,OUT_GENERAL_SERVICE_VW,START_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_SERVICE_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_GENERAL_SERVICE_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_GENERAL_SERVICE_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",N,
dbo,OUT_GENERAL_SERVICE_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,LOCATION_CITY,varchar,varchar(1),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,LOCATION_COUNTRY,varchar,varchar(1),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,LOCATION_NAME,varchar,varchar(1),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,LOCATION_TYPE,varchar,varchar(1),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,MODALITY,varchar,varchar(13),Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,NAME,varchar,varchar(200),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,OPUS_ID,int,int,N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,OUT_ID,int,int,N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,OUT_TYPE,varchar,varchar(17),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_KNOWLEDGE_PRODUCT_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,DEADLINE,datetime,datetime,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,END_DATE,datetime,datetime,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,KNLOFFICERS,varchar,varchar(500),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,MAX_PARTICIPANTS,int,int,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,MODALITY,varchar,varchar(12),N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,NAME,varchar,varchar(200),N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,ONLINE_FLAG,bit,bit,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,OPUS_ID,int,int,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,OUT_ID,int,int,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,PRESENTATION_TYPE,varchar,varchar(20),N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,START_DATE,datetime,datetime,N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,TEACHER,varchar,varchar(401),Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,OUT_LANGUAGE_GROUP_EVENT_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_LANGUAGE_SERVICE_VW,ACTIVE_FLAG,bit,bit,N,
dbo,OUT_LANGUAGE_SERVICE_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_SERVICE_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_LANGUAGE_SERVICE_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_SERVICE_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_LANGUAGE_SERVICE_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_LANGUAGE_SERVICE_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_LANGUAGE_SERVICE_VW,END_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_SERVICE_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_LANGUAGE_SERVICE_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_LANGUAGE_SERVICE_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_LANGUAGE_SERVICE_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_LANGUAGE_SERVICE_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,OUT_LANGUAGE_SERVICE_VW,KNLOFFICERS,varchar,varchar(500),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_SERVICE_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,MODALITY,varchar,varchar(13),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,NAME,varchar,varchar(200),N,
dbo,OUT_LANGUAGE_SERVICE_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_LANGUAGE_SERVICE_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_LANGUAGE_SERVICE_VW,OPUS_ID,int,int,N,
dbo,OUT_LANGUAGE_SERVICE_VW,OUT_ID,int,int,N,
dbo,OUT_LANGUAGE_SERVICE_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,OUT_LANGUAGE_SERVICE_VW,PRESENTATION_TYPE,varchar,varchar(19),N,
dbo,OUT_LANGUAGE_SERVICE_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,OUT_LANGUAGE_SERVICE_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_SERVICE_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",Y,
dbo,OUT_LANGUAGE_SERVICE_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,OUT_LANGUAGE_SERVICE_VW,START_DATE,datetime,datetime,Y,
dbo,OUT_LANGUAGE_SERVICE_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_LANGUAGE_SERVICE_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_LANGUAGE_SERVICE_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",N,
dbo,OUT_LANGUAGE_SERVICE_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_MOODLE_EVENT_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_EVENT_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_MOODLE_EVENT_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_MOODLE_EVENT_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_MOODLE_EVENT_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_MOODLE_EVENT_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_MOODLE_EVENT_VW,DEADLINE,datetime,datetime,N,
dbo,OUT_MOODLE_EVENT_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_EVENT_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_MOODLE_EVENT_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_MOODLE_EVENT_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_MOODLE_EVENT_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_MOODLE_EVENT_VW,END_DATE,datetime,datetime,N,
dbo,OUT_MOODLE_EVENT_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_MOODLE_EVENT_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_MOODLE_EVENT_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_MOODLE_EVENT_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_MOODLE_EVENT_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,OUT_MOODLE_EVENT_VW,KNLOFFICERS,varchar,varchar(500),Y,
dbo,OUT_MOODLE_EVENT_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_EVENT_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_MOODLE_EVENT_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,OUT_MOODLE_EVENT_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_MOODLE_EVENT_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_MOODLE_EVENT_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,OUT_MOODLE_EVENT_VW,MAX_PARTICIPANTS,int,int,N,
dbo,OUT_MOODLE_EVENT_VW,MODALITY,varchar,varchar(13),Y,
dbo,OUT_MOODLE_EVENT_VW,MOODLE_ID,int,int,N,
dbo,OUT_MOODLE_EVENT_VW,NAME,varchar,varchar(200),N,
dbo,OUT_MOODLE_EVENT_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_MOODLE_EVENT_VW,ONLINE_FLAG,bit,bit,N,
dbo,OUT_MOODLE_EVENT_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_MOODLE_EVENT_VW,OPUS_ID,int,int,N,
dbo,OUT_MOODLE_EVENT_VW,OUT_ID,int,int,N,
dbo,OUT_MOODLE_EVENT_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,OUT_MOODLE_EVENT_VW,PRESENTATION_TYPE,varchar,varchar(19),N,
dbo,OUT_MOODLE_EVENT_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,OUT_MOODLE_EVENT_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_EVENT_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",N,
dbo,OUT_MOODLE_EVENT_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,OUT_MOODLE_EVENT_VW,START_DATE,datetime,datetime,N,
dbo,OUT_MOODLE_EVENT_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_MOODLE_EVENT_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_MOODLE_EVENT_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,OUT_MOODLE_EVENT_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_MOODLE_SERVICE_VW,ACTIVE_FLAG,bit,bit,N,
dbo,OUT_MOODLE_SERVICE_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_SERVICE_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_MOODLE_SERVICE_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_MOODLE_SERVICE_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_MOODLE_SERVICE_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_MOODLE_SERVICE_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_MOODLE_SERVICE_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_SERVICE_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_MOODLE_SERVICE_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_MOODLE_SERVICE_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_MOODLE_SERVICE_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_MOODLE_SERVICE_VW,END_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_SERVICE_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_MOODLE_SERVICE_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_MOODLE_SERVICE_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_MOODLE_SERVICE_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_MOODLE_SERVICE_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,OUT_MOODLE_SERVICE_VW,KNLOFFICERS,varchar,varchar(500),Y,
dbo,OUT_MOODLE_SERVICE_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_SERVICE_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_MOODLE_SERVICE_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,OUT_MOODLE_SERVICE_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_MOODLE_SERVICE_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_MOODLE_SERVICE_VW,MODALITY,varchar,varchar(13),Y,
dbo,OUT_MOODLE_SERVICE_VW,MOODLE_ID,int,int,N,
dbo,OUT_MOODLE_SERVICE_VW,NAME,varchar,varchar(200),N,
dbo,OUT_MOODLE_SERVICE_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_MOODLE_SERVICE_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_MOODLE_SERVICE_VW,OPUS_ID,int,int,N,
dbo,OUT_MOODLE_SERVICE_VW,OUT_ID,int,int,N,
dbo,OUT_MOODLE_SERVICE_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,OUT_MOODLE_SERVICE_VW,PRESENTATION_TYPE,varchar,varchar(27),N,
dbo,OUT_MOODLE_SERVICE_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,OUT_MOODLE_SERVICE_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_SERVICE_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",Y,
dbo,OUT_MOODLE_SERVICE_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,OUT_MOODLE_SERVICE_VW,START_DATE,datetime,datetime,Y,
dbo,OUT_MOODLE_SERVICE_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_MOODLE_SERVICE_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_MOODLE_SERVICE_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",N,
dbo,OUT_MOODLE_SERVICE_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_OUTPUT_VW,AUDIENCE,varchar,varchar(8),N,
dbo,OUT_OUTPUT_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_OUTPUT_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_OUTPUT_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_OUTPUT_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_OUTPUT_VW,COVERAGE_FROM,datetime,datetime,Y,
dbo,OUT_OUTPUT_VW,COVERAGE_TO,datetime,datetime,Y,
dbo,OUT_OUTPUT_VW,DEADLINE,datetime,datetime,Y,
dbo,OUT_OUTPUT_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_OUTPUT_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_OUTPUT_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_OUTPUT_VW,END_DATE,datetime,datetime,Y,
dbo,OUT_OUTPUT_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_OUTPUT_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_OUTPUT_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_OUTPUT_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_OUTPUT_VW,FLOW_CODE,varchar,varchar(28),Y,
dbo,OUT_OUTPUT_VW,FORMAT,varchar,varchar(20),Y,
dbo,OUT_OUTPUT_VW,KNA_ID,int,int,Y,
dbo,OUT_OUTPUT_VW,KNA_YEAR,int,int,Y,
dbo,OUT_OUTPUT_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_OUTPUT_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_OUTPUT_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_OUTPUT_VW,LOGISTICS_FLAG,bit,bit,Y,
dbo,OUT_OUTPUT_VW,MAX_PARTICIPANTS,int,int,Y,
dbo,OUT_OUTPUT_VW,MODALITY,varchar,varchar(18),Y,
dbo,OUT_OUTPUT_VW,MOODLE_ID,int,int,Y,
dbo,OUT_OUTPUT_VW,NAME,varchar,varchar(200),N,
dbo,OUT_OUTPUT_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_OUTPUT_VW,ONLINE_FLAG,bit,bit,Y,
dbo,OUT_OUTPUT_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_OUTPUT_VW,OPUS_ID,int,int,N,
dbo,OUT_OUTPUT_VW,OPUS_NAME,varchar,varchar(800),N,
dbo,OUT_OUTPUT_VW,OUT_CREATED_DATE,datetime,datetime,N,
dbo,OUT_OUTPUT_VW,OUT_CREATOR,varchar,varchar(401),Y,
dbo,OUT_OUTPUT_VW,OUT_DEPARTMENTS,varchar,varchar(500),Y,
dbo,OUT_OUTPUT_VW,OUT_ID,int,int,N,
dbo,OUT_OUTPUT_VW,OUT_STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_OUTPUT_VW,OUT_TOPICS,varchar,varchar(500),Y,
dbo,OUT_OUTPUT_VW,OUT_TYPE,varchar,varchar(22),N,
dbo,OUT_OUTPUT_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,OUT_OUTPUT_VW,PRIVATE_REGISTRATION,bit,bit,Y,
dbo,OUT_OUTPUT_VW,PROGRAMMED_AMOUNT,numeric,"numeric(38, 2)",Y,
dbo,OUT_OUTPUT_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_OUTPUT_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",Y,
dbo,OUT_OUTPUT_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",Y,
dbo,OUT_OUTPUT_VW,SERVICE_ACTIVE_FLAG,bit,bit,Y,
dbo,OUT_OUTPUT_VW,START_DATE,datetime,datetime,Y,
dbo,OUT_OUTPUT_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_OUTPUT_VW,TEACHER,varchar,varchar(401),Y,
dbo,OUT_OUTPUT_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,OUT_OUTPUT_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_OUTPUT_VW,TRANSACTION_TYPE,varchar,varchar(7),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,associatedDept,varchar,varchar(3),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,associatedKNAID,int,int,N,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,associatedUnit,varchar,varchar(10),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,AUDIENCE,varchar,varchar(8),N,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,CLOSER,varchar,varchar(401),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,DEADLINE,datetime,datetime,Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,END_DATE,datetime,datetime,Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,FINANCEDAMOUNT,numeric,"numeric(15, 5)",Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,FINANCEDDISBURSEDAMOUNT,decimal,"decimal(15, 2)",Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,financedKNAID,int,int,N,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,FLOW_CODE,varchar,varchar(32),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,LOGISTICS_FLAG,bit,bit,Y,
dbo,OUT_OUTPUTS_FINANCED_VW_2013,MAX_PARTICIPANTS,int,int,Y,
